anio,cveestado,estado,cveddr,ddr,cvecader,cader,cvempio,municipio,cvecultivo,cultivo,cvevariedad,variedad,cveunidad,unidadmedida,cveciclo,ciclo,cvemoda,modalidad,sembrada,cosechada,siniestrada,produccion,rendimiento,pmr,valor
2011,25,SINALOA,137,LA CRUZ,1,PUEBLOS UNIDOS,6,CULIACAN,14200,FRIJOL,100,AZUFRADO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,1115.0,669.0,446.0,906.25,1.36,20000.0,18125000.0
2011,25,SINALOA,137,LA CRUZ,1,PUEBLOS UNIDOS,6,CULIACAN,14700,GARBANZO GRANO,100,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,70.0,20.0,50.0,10.0,0.5,11500.0,115000.0
2011,25,SINALOA,137,LA CRUZ,1,PUEBLOS UNIDOS,6,CULIACAN,16930,HORTALIZAS,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,131.0,0.0,131.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,137,LA CRUZ,1,PUEBLOS UNIDOS,6,CULIACAN,19300,LITCHI,0,,500,Tonelada,3,PERENNES,1,RIEGO,36.0,36.0,0.0,142.0,3.94,25000.0,3550000.0
2011,25,SINALOA,137,LA CRUZ,1,PUEBLOS UNIDOS,6,CULIACAN,19700,MAIZ GRANO,100,AMARILLO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,1241.0,401.0,840.0,2734.42,6.82,3700.0,10117354.0
2011,25,SINALOA,137,LA CRUZ,1,PUEBLOS UNIDOS,6,CULIACAN,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,39692.0,27117.0,12575.0,207716.22,7.66,3700.0,768550014.0
2011,25,SINALOA,137,LA CRUZ,1,PUEBLOS UNIDOS,6,CULIACAN,20400,MANGO,500,KENT,500,Tonelada,3,PERENNES,1,RIEGO,25.0,25.0,0.0,295.0,11.8,2150.0,634250.0
2011,25,SINALOA,137,LA CRUZ,1,PUEBLOS UNIDOS,6,CULIACAN,23000,NOPALITOS,0,,500,Tonelada,3,PERENNES,1,RIEGO,3.0,3.0,0.0,14.7,4.9,2000.0,29400.0
2011,25,SINALOA,137,LA CRUZ,1,PUEBLOS UNIDOS,6,CULIACAN,24700,PAPAYA,100,AMARILLA,500,Tonelada,3,PERENNES,1,RIEGO,20.0,20.0,0.0,169.0,8.45,3200.0,540800.0
2011,25,SINALOA,137,LA CRUZ,1,PUEBLOS UNIDOS,6,CULIACAN,24700,PAPAYA,100,AMARILLA,500,Tonelada,3,PERENNES,2,TEMPORAL,10.0,10.0,0.0,42.5,4.25,3000.0,127500.0
2011,25,SINALOA,137,LA CRUZ,1,PUEBLOS UNIDOS,6,CULIACAN,28700,SANDIA,300,VERDE (JUBILIE),500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,80.0,0.0,80.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,137,LA CRUZ,1,PUEBLOS UNIDOS,6,CULIACAN,29300,SORGO FORRAJERO EN VERDE,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,500.0,489.0,11.0,4122.94,8.43,550.0,2267617.0
2011,25,SINALOA,137,LA CRUZ,1,PUEBLOS UNIDOS,6,CULIACAN,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,504.4,295.4,209.0,1766.49,5.98,3800.0,6712662.0
2011,25,SINALOA,137,LA CRUZ,1,PUEBLOS UNIDOS,6,CULIACAN,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,1828.7,990.6,838.1,1337.31,1.35,3800.0,5081778.0
2011,25,SINALOA,137,LA CRUZ,1,PUEBLOS UNIDOS,6,CULIACAN,31000,TOMATE VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,30.0,0.0,30.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,137,LA CRUZ,1,PUEBLOS UNIDOS,6,CULIACAN,32800,ZACATE,400,BUFFEL,500,Tonelada,3,PERENNES,2,TEMPORAL,182.0,182.0,0.0,1319.0,7.25,550.0,725450.0
2011,25,SINALOA,137,LA CRUZ,1,PUEBLOS UNIDOS,6,CULIACAN,32800,ZACATE,600,SUDAN,500,Tonelada,3,PERENNES,1,RIEGO,132.0,132.0,0.0,2032.8,15.4,550.0,1118040.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,5,COSALA,500,AGAVE,100,MEZCALERO,500,Tonelada,3,PERENNES,2,TEMPORAL,3.7,0.0,3.7,0.0,0.0,0.0,0.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,5,COSALA,800,AJONJOLÍ,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,2.0,2.0,0.0,1.2,0.6,13000.0,15600.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,5,COSALA,5300,CACAHUATE,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,2.0,2.0,0.0,1.6,0.8,5000.0,8000.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,5,COSALA,6500,CAÑA DE AZUCAR,200,INDUSTRIAL,500,Tonelada,3,PERENNES,1,RIEGO,18.0,0.0,18.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,5,COSALA,8300,CIRUELA,200,DEL PAIS,500,Tonelada,3,PERENNES,2,TEMPORAL,3.0,3.0,0.0,6.3,2.1,10000.0,63000.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,5,COSALA,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,4374.0,3761.64,612.36,3761.64,1.0,2150.0,8087526.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,5,COSALA,20400,MANGO,500,KENT,500,Tonelada,3,PERENNES,2,TEMPORAL,2.0,2.0,0.0,13.6,6.8,2150.0,29240.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,5,COSALA,24700,PAPAYA,100,AMARILLA,500,Tonelada,3,PERENNES,2,TEMPORAL,10.0,10.0,0.0,43.0,4.3,3200.0,137600.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,5,COSALA,29300,SORGO FORRAJERO EN VERDE,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,39.0,28.0,11.0,168.0,6.0,1500.0,252000.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,5,COSALA,29500,SORGO GRANO,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,3859.0,1158.0,2701.0,1389.6,1.2,2350.0,3265560.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,5,COSALA,32800,ZACATE,400,BUFFEL,500,Tonelada,3,PERENNES,2,TEMPORAL,4723.0,4723.0,0.0,33560.0,7.11,550.0,18458000.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,500,AGAVE,100,MEZCALERO,500,Tonelada,3,PERENNES,2,TEMPORAL,50.0,0.0,50.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,800,AJONJOLÍ,0,,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,46.0,46.0,0.0,18.86,0.41,13000.0,245180.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,4600,BERENJENA,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,6.0,2.0,4.0,110.0,55.0,7000.0,770000.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,5800,CALABACITA,200,ITALIANA (Zucchini),500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,28.0,16.0,12.0,118.4,7.4,7500.0,888000.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,6500,CAÑA DE AZUCAR,100,FRUTA,500,Tonelada,3,PERENNES,1,RIEGO,254.0,249.4,4.6,6733.8,27.0,500.0,3366900.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,6500,CAÑA DE AZUCAR,200,INDUSTRIAL,500,Tonelada,3,PERENNES,1,RIEGO,254.0,203.0,51.0,14210.0,70.0,730.0,10373300.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,6900,CARTAMO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,9.5,7.0,2.5,3.36,0.48,6500.0,21840.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,6900,CARTAMO,0,,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,541.5,0.0,541.5,0.0,0.0,0.0,0.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,8300,CIRUELA,200,DEL PAIS,500,Tonelada,3,PERENNES,2,TEMPORAL,76.0,76.0,0.0,149.72,1.97,10000.0,1497200.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,11400,CHILE VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,8.0,3.0,5.0,60.0,20.0,5200.0,312000.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,11400,CHILE VERDE,1200,BELL PEPPER,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,1374.42,917.42,457.0,70641.34,77.0,5856.25,413693347.4
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,12600,EJOTE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,5.0,0.0,5.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,13400,EUCALIPTO,0,,500,Tonelada,3,PERENNES,2,TEMPORAL,72.0,0.0,72.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,14000,FRESA,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,14200,FRIJOL,100,AZUFRADO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,235.0,136.0,99.0,139.4,1.03,12000.0,1672800.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,14200,FRIJOL,100,AZUFRADO,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,34.0,23.0,11.0,20.0,0.87,9000.0,180000.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,14700,GARBANZO GRANO,100,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,185.5,178.5,7.0,175.0,0.98,12000.0,2100000.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,14700,GARBANZO GRANO,100,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,283.0,170.0,113.0,143.65,0.85,9000.0,1292850.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,19000,LIMON,200,PERSA,500,Tonelada,3,PERENNES,1,RIEGO,3.0,3.0,0.0,71.1,23.7,2800.0,199080.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,19700,MAIZ GRANO,100,AMARILLO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,154.0,24.0,130.0,110.08,4.59,3650.0,401792.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,23716.8,17716.8,6000.0,119588.4,6.75,3600.0,430518240.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,204.0,0.0,204.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,20400,MANGO,500,KENT,500,Tonelada,3,PERENNES,1,RIEGO,8.0,6.5,1.5,84.0,12.92,2150.0,180600.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,20400,MANGO,500,KENT,500,Tonelada,3,PERENNES,2,TEMPORAL,25.0,25.0,0.0,167.5,6.7,2150.0,360125.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,22400,NARANJA,400,VALENCIA,500,Tonelada,3,PERENNES,1,RIEGO,32.0,32.0,0.0,224.0,7.0,2500.0,560000.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,23000,NOPALITOS,0,,500,Tonelada,3,PERENNES,1,RIEGO,2.0,2.0,0.0,9.6,4.8,2000.0,19200.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,24400,PAPA,100,ALPHA (Blanca),500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,14.0,14.0,0.0,139.0,9.93,6500.0,903500.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,24700,PAPAYA,100,AMARILLA,500,Tonelada,3,PERENNES,1,RIEGO,6.0,6.0,0.0,47.63,7.94,3949.61,188119.92
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,24700,PAPAYA,100,AMARILLA,500,Tonelada,3,PERENNES,2,TEMPORAL,4.0,4.0,0.0,31.0,7.75,3200.0,99200.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,24700,PAPAYA,300,MARADOL,500,Tonelada,3,PERENNES,1,RIEGO,2.0,2.0,0.0,15.72,7.86,4000.0,62880.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,24900,PEPINO,200,CHINO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,811.5,326.5,485.0,22855.0,70.0,7456.46,170417393.3
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,24900,PEPINO,200,CHINO,500,Tonelada,2,PRIMAVERA-VERANO,1,RIEGO,113.0,113.0,0.0,5085.0,45.0,6500.0,33052500.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,26300,PITAHAYA,0,,500,Tonelada,3,PERENNES,1,RIEGO,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,28700,SANDIA,300,VERDE (JUBILIE),500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,2.0,0.0,2.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,29000,SHOP SUEY,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,17.0,0.0,17.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,29000,SHOP SUEY,0,,500,Tonelada,2,PRIMAVERA-VERANO,1,RIEGO,64.0,64.0,0.0,86.4,1.35,6200.0,535680.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,29300,SORGO FORRAJERO EN VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,373.0,0.0,373.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,29300,SORGO FORRAJERO EN VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,340.5,305.5,35.0,2138.5,7.0,704.82,1507257.57
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,29300,SORGO FORRAJERO EN VERDE,0,,500,Tonelada,2,PRIMAVERA-VERANO,1,RIEGO,42.0,42.0,0.0,588.0,14.0,1500.0,882000.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,1244.0,906.0,338.0,5209.5,5.75,3800.0,19796100.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,1238.5,743.5,495.0,461.0,0.62,3800.0,1751800.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,30800,TOMATE ROJO (JITOMATE),300,EXPORTACION,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,1210.0,847.0,363.0,22758.89,26.87,7429.25,169081483.5
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,30800,TOMATE ROJO (JITOMATE),1300,INV. (MALLA SOMBRA),500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,618.0,433.0,185.0,34207.0,79.0,7429.0,254123803.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,31000,TOMATE VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,27.0,4.0,23.0,27.2,6.8,2800.0,76160.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,31000,TOMATE VERDE,0,,500,Tonelada,2,PRIMAVERA-VERANO,1,RIEGO,22.5,22.5,0.0,123.8,5.5,1808.79,223928.2
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,32800,ZACATE,400,BUFFEL,500,Tonelada,3,PERENNES,2,TEMPORAL,2225.0,2225.0,0.0,15805.0,7.1,550.0,8692750.0
2011,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,32800,ZACATE,600,SUDAN,500,Tonelada,3,PERENNES,1,RIEGO,75.0,75.0,0.0,1161.0,15.48,550.0,638550.0
2011,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,500,AGAVE,100,MEZCALERO,500,Tonelada,3,PERENNES,1,RIEGO,20.0,0.0,20.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,500,AGAVE,100,MEZCALERO,500,Tonelada,3,PERENNES,2,TEMPORAL,90.0,0.0,90.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,800,AJONJOLÍ,0,,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,4.0,4.0,0.0,1.56,0.39,13000.0,20280.0
2011,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,6900,CARTAMO,0,,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,169.68,0.0,169.68,0.0,0.0,0.0,0.0
2011,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,8300,CIRUELA,200,DEL PAIS,500,Tonelada,3,PERENNES,2,TEMPORAL,62.0,62.0,0.0,93.0,1.5,10000.0,930000.0
2011,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,11400,CHILE VERDE,1200,BELL PEPPER,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,172.5,8.0,164.5,400.0,50.0,9000.0,3600000.0
2011,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,14200,FRIJOL,100,AZUFRADO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,266.0,0.0,266.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,14200,FRIJOL,100,AZUFRADO,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,32.0,0.0,32.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,19000,LIMON,200,PERSA,500,Tonelada,3,PERENNES,1,RIEGO,17.0,12.0,5.0,399.5,33.29,2800.0,1118600.0
2011,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,1769.65,875.0,894.65,5468.75,6.25,3710.0,20289062.5
2011,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,371.0,0.0,371.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,20400,MANGO,500,KENT,500,Tonelada,3,PERENNES,1,RIEGO,25.0,18.0,7.0,447.3,24.85,2150.0,961695.0
2011,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,20400,MANGO,500,KENT,500,Tonelada,3,PERENNES,2,TEMPORAL,57.0,57.0,0.0,387.6,6.8,2150.0,833340.0
2011,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,22400,NARANJA,400,VALENCIA,500,Tonelada,3,PERENNES,1,RIEGO,32.0,32.0,0.0,368.0,11.5,3000.0,1104000.0
2011,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,29300,SORGO FORRAJERO EN VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,616.0,6.0,610.0,61.0,10.17,800.0,48800.0
2011,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,29300,SORGO FORRAJERO EN VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,706.15,0.0,706.15,0.0,0.0,0.0,0.0
2011,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,29300,SORGO FORRAJERO EN VERDE,0,,500,Tonelada,2,PRIMAVERA-VERANO,1,RIEGO,1028.37,1028.37,0.0,14757.11,14.35,1500.0,22135665.0
2011,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,29400,SORGO ESCOBERO,0,,500,Tonelada,2,PRIMAVERA-VERANO,1,RIEGO,240.65,240.65,0.0,277.0,1.15,2800.0,775600.0
2011,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,29400,SORGO ESCOBERO,100,VERDE,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,16.0,0.0,16.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,29400,SORGO ESCOBERO,100,VERDE,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,4.0,0.0,4.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,422.5,210.0,212.5,945.0,4.5,3800.0,3591000.0
2011,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,832.45,117.0,715.45,169.65,1.45,2500.0,424125.0
2011,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,30800,TOMATE ROJO (JITOMATE),300,EXPORTACION,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,75.0,23.0,52.0,350.0,15.22,8700.0,3045000.0
2011,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,31000,TOMATE VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,4.0,0.0,4.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,32800,ZACATE,400,BUFFEL,500,Tonelada,3,PERENNES,2,TEMPORAL,3582.0,3582.0,0.0,22735.5,6.35,550.0,12504525.0
2011,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,32800,ZACATE,600,SUDAN,500,Tonelada,3,PERENNES,1,RIEGO,4.0,4.0,0.0,32.0,8.0,550.0,17600.0
2011,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,500,AGAVE,200,TEQUILERO,500,Tonelada,3,PERENNES,1,RIEGO,120.0,0.0,120.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,500,AGAVE,200,TEQUILERO,500,Tonelada,3,PERENNES,2,TEMPORAL,133.0,0.0,133.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,5300,CACAHUATE,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,32.0,32.0,0.0,28.0,0.88,12000.0,336000.0
2011,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,5800,CALABACITA,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,80.0,80.0,0.0,720.0,9.0,4100.0,2952000.0
2011,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,5800,CALABACITA,0,,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,45.0,45.0,0.0,270.0,6.0,4000.0,1080000.0
2011,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,5800,CALABACITA,0,,500,Tonelada,2,PRIMAVERA-VERANO,1,RIEGO,80.0,80.0,0.0,750.0,9.38,4000.0,3000000.0
2011,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,5800,CALABACITA,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,35.0,35.0,0.0,162.75,4.65,2350.0,382462.5
2011,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,8300,CIRUELA,200,DEL PAIS,500,Tonelada,3,PERENNES,2,TEMPORAL,35.0,35.0,0.0,36.0,1.03,5000.0,180000.0
2011,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,8800,COCO FRUTA,0,,500,Tonelada,3,PERENNES,2,TEMPORAL,770.0,770.0,0.0,1155.0,1.5,2000.0,2310000.0
2011,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,11400,CHILE VERDE,200,JALAPEÑO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,220.0,197.65,22.35,3557.7,18.0,5500.0,19567350.0
2011,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,11400,CHILE VERDE,800,POBLANO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,650.0,633.29,16.71,10050.31,15.87,5350.0,53769158.5
2011,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,11400,CHILE VERDE,900,SERRANO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,180.0,153.03,26.97,3213.63,21.0,4800.0,15425424.0
2011,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,14200,FRIJOL,500,MAYOCOBA,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,650.0,597.0,53.0,668.64,1.12,15000.0,10029600.0
